category,topic,level,word_es,translation_ru,source
Магазины и одежда,Одежда,A2,Las medias,Колготки,Claude (proespanol.ru)
Магазины и одежда,Одежда,A2,Los calcetines,Носки,Claude (proespanol.ru)
Магазины и одежда,Одежда,A2,Los vaqueros,Джинсы,Claude (proespanol.ru)
Магазины и одежда,Одежда,A2,medias,"колготки, чулки",пользователь
Магазины и одежда,Одежда,A2,pijama,пижама,пользователь
Магазины и одежда,Одежда,A2,vaqueros,джинсы,пользователь
Магазины и одежда,Одежда,B1,abrigo de piel,шуба,пользователь
Магазины и одежда,Одежда,B1,bata,халат,пользователь
Магазины и одежда,Одежда,B1,bragas,трусы (женские),пользователь
Магазины и одежда,Одежда,B1,calzoncillos,трусы (мужские),пользователь
Магазины и одежда,Одежда,B1,chanclas,шлёпанцы,пользователь
Магазины и одежда,Одежда,B1,cinturón,ремень,пользователь
Магазины и одежда,Одежда,B1,El chaleco,Жилет,Claude (proespanol.ru)
Магазины и одежда,Одежда,B1,El cinturón,Ремень,Claude (proespanol.ru)
Магазины и одежда,Одежда,B1,gorra,кепка,пользователь
Магазины и одежда,Одежда,B1,Los calzoncillos,Трусы,Claude (proespanol.ru)
Магазины и одежда,Одежда,B1,sombrero,шляпа,пользователь
Магазины и одежда,Одежда,B1,sujetador,бюстгальтер,пользователь
Магазины и одежда,Одежда,B1,zapatillas,"тапочки, кроссовки",пользователь
Магазины и одежда,Одежда,B2,boina,берет,пользователь
Магазины и одежда,Одежда,B2,camisón,ночная рубашка,пользователь
Магазины и одежда,Одежда,B2,chaqueta de lana,шерстяная кофта,пользователь
Магазины и одежда,Одежда,B2,corpiño,"корсаж, лиф",пользователь
Магазины и одежда,Одежда,B2,faja,"пояс, корсет",пользователь
Магазины и одежда,Одежда,B2,fular,шейный платок,пользователь
Магазины и одежда,Одежда,B2,gabardina,плащ (дождевик),пользователь
Магазины и одежда,Одежда,B2,leotardos,шерстяные колготки,пользователь
Магазины и одежда,Одежда,B2,mallas,леггинсы,пользователь
Магазины и одежда,Одежда,B2,manoplas,варежки,пользователь
Магазины и одежда,Одежда,B2,pantuflas,тапочки,пользователь
Магазины и одежда,Одежда,B2,pantys,колготки,пользователь
Магазины и одежда,Одежда,B2,plumas,пуховик,пользователь
Магазины и одежда,Одежда,B2,tirantes,подтяжки,пользователь
Магазины и одежда,Одежда,A1,Los pantalones,Брюки,Claude (proespanol.ru)
Магазины и одежда,Украшения,B2,alianza,обручальное кольцо,пользователь
Магазины и одежда,Украшения,B2,anillo,кольцо,пользователь
Магазины и одежда,Украшения,B2,aro,серьга-кольцо,пользователь
Магазины и одежда,Украшения,B2,brazalete,браслет (на плечо),пользователь
Магазины и одежда,Украшения,B2,broche,брошь,пользователь
Магазины и одежда,Украшения,B2,cadena,цепочка,пользователь
Магазины и одежда,Украшения,B2,colgante,кулон,пользователь
Магазины и одежда,Украшения,B2,collar,ожерелье,пользователь
Магазины и одежда,Украшения,B2,gargantilla,чокер,пользователь
Магазины и одежда,Украшения,B2,gemelo,запонка,пользователь
Магазины и одежда,Украшения,B2,joya,драгоценность,пользователь
Магазины и одежда,Украшения,B2,pendiente,серьга,пользователь
Магазины и одежда,Украшения,B2,pulsera,браслет,пользователь
Магазины и одежда,Украшения,B2,sortija,перстень,пользователь
Общество и праздники,День святого Валентина,A1,el abrazo,объятие,Claude (proespanol.ru)
Общество и праздники,День святого Валентина,A1,el amor,любовь,Claude (proespanol.ru)
Общество и праздники,День святого Валентина,A1,el beso,поцелуй,Claude (proespanol.ru)
Общество и праздники,День святого Валентина,A1,el catorse de febrero,14 февраля,Claude (proespanol.ru)
